sale_id,sale_date,customer_id,car_make,car_model,car_year,category,color,mileage,sale_price,payment_method,dealership,salesperson,state,commission
SALE20244587,2024-10-25,CUST14587,Mazda,Mazda3,2024,Sedan,Gray,50,25402.97,Lease,Downtown Motors,Mary Jackson,TX,1146.18
SALE20244140,2024-10-25,CUST14140,Ford,Escape,2024,SUV,Brown,16,31188.44,Finance,South Bay Autos,Mary Jackson,FL,1419.8
SALE20242881,2024-10-25,CUST12881,Honda,Civic,2024,Sedan,Green,44,24646.69,Finance,Eastside Dealers,David Anderson,TX,846.09
SALE20241655,2024-10-25,CUST11655,BMW,3 Series,2023,Luxury,Silver,43,42774.19,Cash,North Point Cars,John Smith,PA,1456.69
SALE20244698,2024-10-25,CUST14698,Chevrolet,Silverado,2024,Truck,Silver,25,43427.08,Finance,Eastside Dealers,Emily Davis,MI,1965.34
SALE20241894,2024-10-25,CUST11894,Chevrolet,Equinox,2024,SUV,Brown,44,31192.43,Finance,Downtown Motors,David Anderson,TX,828.22
SALE20240091,2024-10-25,CUST10091,Honda,CR-V,2024,SUV,Blue,48,32882.44,Finance,North Point Cars,John Smith,GA,1196.85
SALE20244875,2024-10-25,CUST14875,Honda,Accord,2024,Sedan,Brown,40,29489.1,Finance,Westside Auto,Mary Jackson,IL,895.96
SALE20240655,2024-10-25,CUST10655,Toyota,Camry,2024,Sedan,Red,8,30885.09,Cash,North Point Cars,Jennifer Martinez,PA,1230.38
SALE20244872,2024-10-25,CUST14872,Nissan,Rogue,2024,SUV,Silver,48,34698.54,Finance,North Point Cars,Sarah Johnson,PA,1392.86
SALE20240917,2024-10-25,CUST10917,Honda,Accord,2023,Sedan,Green,33,31741.09,Lease,Eastside Dealers,Mary Jackson,NC,844.92
SALE20241078,2024-10-25,CUST11078,Toyota,RAV4,2024,SUV,Silver,19,34605.18,Lease,North Point Cars,Sarah Johnson,TX,1279.08
SALE20244354,2024-10-25,CUST14354,Toyota,RAV4,2024,SUV,Brown,46,33130.52,Cash,Eastside Dealers,David Anderson,MI,880.58
SALE20242799,2024-10-26,CUST12799,Chevrolet,Equinox,2024,SUV,Black,9,30482.02,Finance,Eastside Dealers,Jennifer Martinez,PA,1002.27
SALE20243896,2024-10-26,CUST13896,Hyundai,Tucson,2024,SUV,Green,5,31221.04,Finance,Westside Auto,Sarah Johnson,MI,1116.48
SALE20242683,2024-10-26,CUST12683,Mercedes,C-Class,2024,Luxury,Green,27,48772.63,Finance,Eastside Dealers,Sarah Johnson,OH,1606.69
SALE20240694,2024-10-26,CUST10694,Ford,F-150,2024,Truck,White,20,44801.8,Lease,South Bay Autos,Michael Brown,OH,1928.61
SALE20240291,2024-10-26,CUST10291,Honda,Accord,2024,Sedan,Silver,18,28451.38,Finance,North Point Cars,David Anderson,TX,954.76
SALE20242557,2024-10-26,CUST12557,BMW,X5,2023,Luxury,Black,48,68037.37,Cash,Eastside Dealers,Michael Brown,MI,3271.5
SALE20244119,2024-10-26,CUST14119,Ford,Escape,2023,SUV,Brown,16,33348.8,Finance,North Point Cars,James Thomas,NC,1338.46
SALE20240465,2024-10-26,CUST10465,Honda,Accord,2024,Sedan,Gray,14,29845.69,Lease,Downtown Motors,Mary Jackson,GA,929.45
SALE20240383,2024-10-26,CUST10383,Ford,Escape,2023,SUV,Brown,45,28533.87,Cash,Westside Auto,Jennifer Martinez,MI,1097.65
SALE20240822,2024-10-26,CUST10822,BMW,3 Series,2023,Luxury,Gray,12,46191.34,Finance,South Bay Autos,John Smith,NY,1351.81
SALE20243781,2024-10-26,CUST13781,Tesla,Model Y,2024,Electric,Silver,24,54850.17,Finance,Westside Auto,James Thomas,PA,1350.2
SALE20242301,2024-10-26,CUST12301,Hyundai,Sonata,2023,Sedan,White,44,29209.72,Finance,Westside Auto,David Anderson,CA,804.12
SALE20242706,2024-10-26,CUST12706,Honda,CR-V,2024,SUV,White,30,37240.48,Lease,South Bay Autos,Lisa Taylor,IL,1452.0
SALE20242840,2024-10-26,CUST12840,Hyundai,Sonata,2024,Sedan,Red,18,30414.82,Finance,Downtown Motors,Jennifer Martinez,IL,983.91
SALE20242731,2024-10-26,CUST12731,Tesla,Model Y,2024,Electric,Gray,28,54029.76,Lease,Eastside Dealers,David Anderson,GA,2505.67
SALE20242574,2024-10-26,CUST12574,Toyota,Corolla,2024,Sedan,Blue,14,23637.75,Finance,Eastside Dealers,Jennifer Martinez,OH,910.17
SALE20240568,2024-10-26,CUST10568,Tesla,Model 3,2024,Electric,Gray,16,46899.98,Lease,South Bay Autos,James Thomas,PA,1378.77
SALE20241259,2024-10-26,CUST11259,Hyundai,Tucson,2024,SUV,Brown,38,28920.89,Finance,Westside Auto,Jennifer Martinez,CA,848.39
SALE20241199,2024-10-26,CUST11199,Toyota,Camry,2024,Sedan,Green,42,28052.76,Finance,North Point Cars,Michael Brown,PA,1278.6
SALE20243217,2024-10-26,CUST13217,Nissan,Rogue,2024,SUV,White,21,29529.15,Lease,South Bay Autos,Sarah Johnson,OH,1321.89
SALE20242205,2024-10-26,CUST12205,Toyota,Corolla,2024,Sedan,Blue,21,21469.13,Lease,South Bay Autos,Michael Brown,FL,549.18
SALE20240670,2024-10-26,CUST10670,Mazda,Mazda3,2023,Sedan,Gray,22,24157.77,Finance,North Point Cars,Sarah Johnson,FL,801.66
SALE20242097,2024-10-26,CUST12097,Tesla,Model Y,2024,Electric,Black,12,58297.44,Finance,Eastside Dealers,James Thomas,PA,1405.23
SALE20240987,2024-10-27,CUST10987,Chevrolet,Silverado,2024,Truck,Gray,22,39325.22,Finance,North Point Cars,Lisa Taylor,OH,1749.06
SALE20241698,2024-10-27,CUST11698,Chevrolet,Silverado,2024,Truck,White,13,45422.43,Lease,Downtown Motors,David Anderson,IL,1127.45
SALE20244552,2024-10-27,CUST14552,Honda,CR-V,2024,SUV,Brown,16,33273.76,Lease,North Point Cars,Emily Davis,NC,1355.45
SALE20240706,2024-10-27,CUST10706,Mazda,Mazda3,2023,Sedan,Brown,10,24463.49,Lease,South Bay Autos,Jennifer Martinez,FL,1037.52
SALE20241135,2024-10-27,CUST11135,Chevrolet,Silverado,2023,Truck,Red,46,40627.61,Finance,Eastside Dealers,John Smith,MI,1147.67
SALE20242765,2024-10-27,CUST12765,Mazda,CX-5,2023,SUV,Gray,19,31230.28,Finance,Downtown Motors,Lisa Taylor,NY,790.48
SALE20243804,2024-10-27,CUST13804,BMW,3 Series,2024,Luxury,Red,21,49003.08,Lease,Downtown Motors,Emily Davis,GA,1844.42
SALE20243839,2024-10-27,CUST13839,Mercedes,GLE,2024,Luxury,Blue,20,61957.64,Lease,North Point Cars,John Smith,OH,2507.68
SALE20243848,2024-10-27,CUST13848,Chevrolet,Equinox,2024,SUV,White,47,28174.54,Finance,South Bay Autos,Lisa Taylor,TX,1401.03
SALE20241286,2024-10-27,CUST11286,Chevrolet,Equinox,2023,SUV,White,31,32553.86,Finance,Eastside Dealers,Sarah Johnson,MI,1364.38
SALE20240868,2024-10-27,CUST10868,Nissan,Altima,2023,Sedan,Brown,35,30981.69,Finance,Eastside Dealers,Sarah Johnson,MI,1549.04
SALE20241526,2024-10-27,CUST11526,Tesla,Model Y,2024,Electric,Blue,20,50650.89,Lease,South Bay Autos,Emily Davis,TX,1942.62
SALE20244589,2024-10-27,CUST14589,Honda,CR-V,2024,SUV,Silver,42,35717.65,Finance,South Bay Autos,Robert Wilson,TX,1639.69
SALE20242033,2024-10-27,CUST12033,Ford,Escape,2024,SUV,Silver,35,33031.97,Finance,Downtown Motors,Robert Wilson,GA,1535.96
SALE20242246,2024-10-27,CUST12246,Toyota,RAV4,2023,SUV,Silver,13,34191.14,Lease,Downtown Motors,Emily Davis,CA,707.73
SALE20241495,2024-10-27,CUST11495,Mazda,Mazda3,2024,Sedan,Gray,28,25602.57,Finance,North Point Cars,Lisa Taylor,OH,664.99
SALE20243252,2024-10-27,CUST13252,Ford,F-150,2023,Truck,Silver,50,40101.22,Finance,Downtown Motors,Jennifer Martinez,OH,1794.35
SALE20242824,2024-10-27,CUST12824,Ford,Escape,2024,SUV,White,9,32304.3,Finance,Eastside Dealers,Robert Wilson,PA,722.35
SALE20243768,2024-10-28,CUST13768,Nissan,Rogue,2024,SUV,Green,29,29697.08,Finance,North Point Cars,Mary Jackson,IL,1464.06
SALE20241720,2024-10-28,CUST11720,Ford,Escape,2024,SUV,White,8,34373.38,Cash,Downtown Motors,Michael Brown,MI,1558.65
SALE20241887,2024-10-28,CUST11887,Ford,Explorer,2023,SUV,Gray,22,41822.66,Finance,Eastside Dealers,Lisa Taylor,IL,1936.9
SALE20240271,2024-10-28,CUST10271,Mazda,Mazda3,2024,Sedan,Green,20,24129.95,Lease,Eastside Dealers,Emily Davis,IL,883.2
SALE20241758,2024-10-28,CUST11758,Tesla,Model 3,2024,Electric,Black,47,46687.81,Cash,Eastside Dealers,John Smith,OH,1479.91
SALE20244908,2024-10-28,CUST14908,Mazda,Mazda3,2023,Sedan,Red,41,25407.76,Finance,Eastside Dealers,Robert Wilson,NY,1024.33
SALE20241348,2024-10-28,CUST11348,Chevrolet,Malibu,2024,Sedan,Black,35,28330.0,Finance,South Bay Autos,Jennifer Martinez,GA,881.44
SALE20242085,2024-10-28,CUST12085,Hyundai,Sonata,2023,Sedan,Blue,26,30410.57,Finance,North Point Cars,Sarah Johnson,NC,1372.28
SALE20244248,2024-10-28,CUST14248,Chevrolet,Malibu,2024,Sedan,Gray,10,29191.99,Lease,Westside Auto,Sarah Johnson,MI,592.62
SALE20241625,2024-10-28,CUST11625,Ford,Explorer,2023,SUV,Gray,37,42699.34,Finance,Eastside Dealers,Jennifer Martinez,TX,990.04
SALE20240065,2024-10-28,CUST10065,Mercedes,C-Class,2024,Luxury,Black,50,51329.19,Finance,Westside Auto,Jennifer Martinez,FL,1849.09
SALE20241463,2024-10-29,CUST11463,Chevrolet,Silverado,2024,Truck,Blue,19,44413.39,Lease,Downtown Motors,James Thomas,NY,2061.78
SALE20244457,2024-10-29,CUST14457,Tesla,Model Y,2024,Electric,Black,45,50183.14,Finance,Eastside Dealers,Mary Jackson,PA,2296.11
SALE20244478,2024-10-29,CUST14478,Honda,Accord,2024,Sedan,Blue,5,31500.66,Finance,Eastside Dealers,Robert Wilson,CA,1250.91
SALE20242281,2024-10-29,CUST12281,Ford,Escape,2024,SUV,Black,39,33859.13,Cash,Westside Auto,James Thomas,MI,1495.47
SALE20240856,2024-10-29,CUST10856,Mercedes,GLE,2024,Luxury,Green,43,61254.24,Finance,North Point Cars,Jennifer Martinez,FL,2310.71
SALE20244290,2024-10-29,CUST14290,Tesla,Model 3,2024,Electric,White,35,46738.17,Lease,South Bay Autos,Michael Brown,IL,1368.59
SALE20241764,2024-10-29,CUST11764,Tesla,Model Y,2024,Electric,Brown,20,51278.34,Finance,Downtown Motors,David Anderson,CA,1220.17
SALE20242763,2024-10-29,CUST12763,Chevrolet,Equinox,2024,SUV,Brown,30,28761.24,Finance,North Point Cars,Sarah Johnson,NC,969.98
SALE20240625,2024-10-29,CUST10625,Tesla,Model 3,2024,Electric,Green,13,43546.03,Finance,Eastside Dealers,James Thomas,GA,1131.23
SALE20241334,2024-10-29,CUST11334,Tesla,Model Y,2024,Electric,Red,6,59713.7,Finance,Eastside Dealers,Robert Wilson,NC,2071.37
SALE20240855,2024-10-30,CUST10855,Ford,F-150,2024,Truck,Black,5,46154.79,Finance,South Bay Autos,Jennifer Martinez,OH,1353.44
SALE20240540,2024-10-30,CUST10540,Hyundai,Sonata,2024,Sedan,Brown,47,29606.72,Finance,South Bay Autos,Jennifer Martinez,NY,1310.96
SALE20244363,2024-10-30,CUST14363,BMW,3 Series,2024,Luxury,White,18,51011.48,Lease,North Point Cars,James Thomas,NY,2058.44
SALE20242846,2024-10-30,CUST12846,Honda,Civic,2023,Sedan,Black,11,26830.32,Finance,Eastside Dealers,Lisa Taylor,FL,652.17
SALE20243381,2024-10-30,CUST13381,Hyundai,Tucson,2024,SUV,Silver,25,29248.47,Lease,North Point Cars,David Anderson,NY,1198.59
SALE20240589,2024-10-30,CUST10589,Chevrolet,Silverado,2024,Truck,Brown,20,41329.78,Finance,Westside Auto,Robert Wilson,NC,1989.73
SALE20243442,2024-10-30,CUST13442,Ford,Explorer,2024,SUV,Red,13,42067.2,Finance,Eastside Dealers,David Anderson,CA,994.41
SALE20242932,2024-10-30,CUST12932,BMW,X5,2023,Luxury,Green,19,63280.53,Lease,Downtown Motors,Robert Wilson,FL,1964.18
SALE20241022,2024-10-30,CUST11022,Honda,Accord,2023,Sedan,Blue,27,27858.52,Finance,Downtown Motors,John Smith,CA,1291.57
SALE20240581,2024-10-30,CUST10581,Ford,Explorer,2024,SUV,Black,33,39818.17,Finance,South Bay Autos,Lisa Taylor,NC,1950.98
SALE20244921,2024-10-30,CUST14921,Toyota,Corolla,2024,Sedan,Gray,12,23258.2,Finance,North Point Cars,Lisa Taylor,FL,530.31
SALE20241471,2024-10-30,CUST11471,Chevrolet,Silverado,2024,Truck,Black,21,42923.48,Finance,South Bay Autos,Sarah Johnson,GA,1061.15
SALE20241126,2024-10-31,CUST11126,Honda,Civic,2023,Sedan,Gray,32,23120.51,Finance,Eastside Dealers,Emily Davis,IL,867.81
SALE20241833,2024-10-31,CUST11833,Hyundai,Tucson,2024,SUV,Green,41,31669.43,Finance,Westside Auto,Robert Wilson,TX,1282.01
SALE20242585,2024-10-31,CUST12585,Honda,Accord,2024,Sedan,Silver,22,31385.66,Lease,North Point Cars,David Anderson,PA,688.36
SALE20241716,2024-10-31,CUST11716,Mercedes,GLE,2024,Luxury,White,40,66008.11,Finance,South Bay Autos,John Smith,OH,1608.21
SALE20240564,2024-10-31,CUST10564,Honda,CR-V,2023,SUV,Green,27,36878.25,Finance,North Point Cars,Lisa Taylor,FL,797.67
SALE20243307,2024-10-31,CUST13307,Honda,CR-V,2023,SUV,Silver,17,37271.01,Finance,Downtown Motors,Mary Jackson,GA,1665.76
SALE20243607,2024-10-31,CUST13607,Hyundai,Sonata,2024,Sedan,Brown,36,27365.07,Finance,Eastside Dealers,Michael Brown,TX,1038.0
SALE20243866,2024-10-31,CUST13866,Chevrolet,Equinox,2024,SUV,Green,38,30918.32,Finance,North Point Cars,John Smith,PA,1168.15
SALE20242238,2024-10-31,CUST12238,Hyundai,Sonata,2023,Sedan,Blue,19,27312.37,Lease,North Point Cars,Michael Brown,FL,1038.38
SALE20244845,2024-10-31,CUST14845,Chevrolet,Equinox,2024,SUV,Brown,34,32291.77,Lease,Eastside Dealers,Sarah Johnson,FL,699.93
SALE20242078,2024-10-31,CUST12078,BMW,3 Series,2024,Luxury,White,18,47706.83,Cash,Downtown Motors,Robert Wilson,CA,1380.37
SALE20242773,2024-11-01,CUST12773,Honda,Civic,2024,Sedan,Green,35,27226.41,Finance,Downtown Motors,Michael Brown,OH,572.11
SALE20242753,2024-11-01,CUST12753,BMW,3 Series,2024,Luxury,Black,17,48894.09,Cash,South Bay Autos,Jennifer Martinez,NC,1560.37
SALE20240481,2024-11-01,CUST10481,Toyota,Camry,2024,Sedan,Blue,6,29498.61,Finance,Downtown Motors,Emily Davis,NY,1272.74
SALE20244226,2024-11-01,CUST14226,Toyota,Camry,2024,Sedan,Black,46,31925.26,Cash,North Point Cars,Emily Davis,CA,1000.38
SALE20243127,2024-11-01,CUST13127,Chevrolet,Silverado,2024,Truck,Red,47,38057.78,Lease,Eastside Dealers,Robert Wilson,OH,1506.61
SALE20244763,2024-11-01,CUST14763,Chevrolet,Silverado,2024,Truck,Silver,20,45553.07,Lease,Westside Auto,Mary Jackson,FL,1657.6
SALE20241380,2024-11-01,CUST11380,Chevrolet,Silverado,2024,Truck,Gray,5,44360.03,Finance,Downtown Motors,John Smith,CA,2147.19
SALE20244177,2024-11-01,CUST14177,Honda,Accord,2024,Sedan,Red,20,30042.2,Lease,South Bay Autos,Robert Wilson,PA,635.76
SALE20244922,2024-11-01,CUST14922,Hyundai,Tucson,2023,SUV,White,14,31100.64,Lease,Westside Auto,Sarah Johnson,CA,838.92
SALE20240980,2024-11-01,CUST10980,Honda,Accord,2024,Sedan,Blue,28,28171.04,Lease,Eastside Dealers,Sarah Johnson,TX,1334.79
SALE20241972,2024-11-01,CUST11972,Toyota,RAV4,2024,SUV,Gray,9,30421.28,Cash,North Point Cars,Michael Brown,TX,1456.54
SALE20244784,2024-11-01,CUST14784,Tesla,Model 3,2023,Electric,Green,29,51733.69,Finance,South Bay Autos,John Smith,FL,1461.07
SALE20242320,2024-11-01,CUST12320,Toyota,RAV4,2024,SUV,White,42,35987.69,Finance,North Point Cars,Emily Davis,GA,1318.77
SALE20240963,2024-11-01,CUST10963,Ford,F-150,2023,Truck,Silver,34,40553.59,Finance,Eastside Dealers,Jennifer Martinez,CA,1947.16
SALE20242888,2024-11-01,CUST12888,BMW,3 Series,2024,Luxury,Blue,20,42890.18,Finance,Eastside Dealers,John Smith,NY,1180.17
SALE20243650,2024-11-02,CUST13650,Hyundai,Tucson,2024,SUV,White,7,30070.23,Lease,Downtown Motors,Robert Wilson,OH,1276.73
SALE20243826,2024-11-02,CUST13826,Tesla,Model Y,2024,Electric,Brown,20,57826.45,Finance,North Point Cars,Michael Brown,NY,1300.36
SALE20241595,2024-11-02,CUST11595,Chevrolet,Silverado,2024,Truck,White,43,41125.9,Lease,North Point Cars,David Anderson,OH,991.78
SALE20241920,2024-11-02,CUST11920,Nissan,Altima,2024,Sedan,White,44,30631.22,Finance,Eastside Dealers,Michael Brown,CA,1240.37
SALE20242809,2024-11-02,CUST12809,Ford,Explorer,2024,SUV,Black,14,36503.19,Lease,Eastside Dealers,John Smith,TX,1241.21
SALE20241183,2024-11-02,CUST11183,Ford,Escape,2024,SUV,Red,30,30416.42,Finance,Downtown Motors,Jennifer Martinez,NC,813.73
SALE20244853,2024-11-02,CUST14853,Mazda,Mazda3,2024,Sedan,Green,46,25963.26,Lease,Eastside Dealers,Sarah Johnson,TX,523.35
SALE20244902,2024-11-02,CUST14902,BMW,X5,2023,Luxury,Brown,20,66241.99,Lease,Downtown Motors,John Smith,OH,2508.77
SALE20243287,2024-11-02,CUST13287,Tesla,Model Y,2023,Electric,Brown,49,53627.24,Lease,South Bay Autos,Jennifer Martinez,NC,1956.86
SALE20240241,2024-11-02,CUST10241,BMW,X5,2024,Luxury,Green,10,69319.17,Cash,South Bay Autos,Jennifer Martinez,NC,1613.83
SALE20242469,2024-11-02,CUST12469,Honda,CR-V,2024,SUV,Red,14,31508.58,Finance,North Point Cars,John Smith,TX,877.4
SALE20243150,2024-11-02,CUST13150,Chevrolet,Silverado,2024,Truck,Black,26,42860.68,Lease,Westside Auto,Jennifer Martinez,CA,1012.56
SALE20242405,2024-11-02,CUST12405,Ford,Explorer,2024,SUV,White,47,43556.83,Cash,Eastside Dealers,Jennifer Martinez,OH,2069.4
SALE20243889,2024-11-03,CUST13889,Tesla,Model 3,2024,Electric,Green,21,43330.68,Lease,Westside Auto,Jennifer Martinez,FL,1487.29
SALE20242961,2024-11-03,CUST12961,Toyota,RAV4,2024,SUV,Green,29,32082.26,Cash,Downtown Motors,Michael Brown,NY,1335.46
SALE20243811,2024-11-03,CUST13811,Ford,Explorer,2024,SUV,White,42,36162.97,Lease,South Bay Autos,Jennifer Martinez,NC,1382.9
SALE20242434,2024-11-03,CUST12434,Honda,CR-V,2024,SUV,White,16,36822.85,Cash,Eastside Dealers,Lisa Taylor,NC,1736.39
SALE20242195,2024-11-03,CUST12195,Tesla,Model 3,2024,Electric,Silver,38,50477.22,Finance,North Point Cars,Michael Brown,CA,1211.66
SALE20242802,2024-11-03,CUST12802,Toyota,Corolla,2024,Sedan,Gray,20,23175.38,Finance,Downtown Motors,Mary Jackson,GA,991.72
SALE20244071,2024-11-03,CUST14071,Chevrolet,Silverado,2024,Truck,Red,11,39572.37,Cash,Downtown Motors,Lisa Taylor,MI,1304.72
SALE20240272,2024-11-03,CUST10272,Mazda,Mazda3,2023,Sedan,White,30,25180.69,Finance,Eastside Dealers,Mary Jackson,NC,726.87
SALE20244871,2024-11-03,CUST14871,Chevrolet,Equinox,2024,SUV,Red,8,33223.94,Lease,South Bay Autos,James Thomas,FL,1355.38
SALE20243169,2024-11-03,CUST13169,Chevrolet,Malibu,2023,Sedan,Black,45,25715.31,Lease,North Point Cars,Robert Wilson,GA,823.55
SALE20244836,2024-11-03,CUST14836,Hyundai,Sonata,2024,Sedan,Gray,29,25299.92,Finance,South Bay Autos,Lisa Taylor,FL,973.32
SALE20240309,2024-11-04,CUST10309,Chevrolet,Equinox,2024,SUV,Gray,9,32892.02,Cash,South Bay Autos,Lisa Taylor,FL,892.69
SALE20244408,2024-11-04,CUST14408,Mercedes,C-Class,2024,Luxury,Black,45,51529.46,Finance,Eastside Dealers,Jennifer Martinez,NY,1435.84
SALE20244141,2024-11-04,CUST14141,Toyota,RAV4,2024,SUV,White,14,32803.03,Finance,Eastside Dealers,David Anderson,CA,952.93
SALE20242602,2024-11-04,CUST12602,Ford,Explorer,2023,SUV,Brown,42,36165.94,Finance,South Bay Autos,Jennifer Martinez,MI,1188.39
SALE20244512,2024-11-04,CUST14512,Chevrolet,Equinox,2023,SUV,Black,46,31312.81,Cash,South Bay Autos,David Anderson,TX,1040.41
SALE20243030,2024-11-04,CUST13030,Chevrolet,Equinox,2023,SUV,Brown,44,29593.05,Cash,North Point Cars,David Anderson,FL,824.26
SALE20241266,2024-11-04,CUST11266,Honda,Accord,2024,Sedan,Black,50,30973.99,Cash,South Bay Autos,Emily Davis,PA,1459.3
SALE20241959,2024-11-04,CUST11959,Toyota,RAV4,2024,SUV,Silver,19,30515.7,Finance,Eastside Dealers,Robert Wilson,PA,610.81
SALE20242388,2024-11-04,CUST12388,Ford,Escape,2024,SUV,White,18,32888.29,Finance,Downtown Motors,Emily Davis,IL,1127.65
SALE20243673,2024-11-04,CUST13673,Toyota,Camry,2024,Sedan,Gray,44,31133.42,Finance,North Point Cars,David Anderson,NY,906.34
SALE20241979,2024-11-04,CUST11979,Ford,F-150,2023,Truck,Gray,38,40207.84,Finance,North Point Cars,John Smith,NY,1066.84
SALE20240134,2024-11-04,CUST10134,Honda,CR-V,2024,SUV,Silver,10,33550.19,Finance,Eastside Dealers,David Anderson,FL,982.6
SALE20240154,2024-11-04,CUST10154,Honda,Civic,2024,Sedan,Red,50,25418.28,Cash,Downtown Motors,Robert Wilson,IL,833.3
SALE20241874,2024-11-04,CUST11874,Honda,Civic,2024,Sedan,Green,39,23432.89,Finance,Downtown Motors,Jennifer Martinez,MI,905.66
SALE20240519,2024-11-04,CUST10519,Chevrolet,Silverado,2024,Truck,Black,44,40648.89,Cash,Downtown Motors,Michael Brown,FL,1618.95
SALE20244206,2024-11-04,CUST14206,Mazda,Mazda3,2024,Sedan,Silver,36,25038.26,Lease,North Point Cars,Lisa Taylor,NC,1220.17
SALE20242423,2024-11-04,CUST12423,Tesla,Model Y,2024,Electric,White,39,55290.96,Finance,Eastside Dealers,Michael Brown,NC,1817.66
SALE20241295,2024-11-04,CUST11295,Honda,CR-V,2024,SUV,Red,12,37932.46,Lease,North Point Cars,James Thomas,OH,1519.62
SALE20240410,2024-11-04,CUST10410,Mazda,CX-5,2024,SUV,Gray,35,33401.73,Lease,North Point Cars,Sarah Johnson,GA,879.17
SALE20244440,2024-11-04,CUST14440,Toyota,Corolla,2024,Sedan,White,18,24567.21,Lease,South Bay Autos,Mary Jackson,MI,1038.42
SALE20242537,2024-11-04,CUST12537,Ford,F-150,2024,Truck,Brown,42,44664.01,Finance,North Point Cars,Lisa Taylor,FL,1315.0
SALE20244939,2024-11-04,CUST14939,Ford,Explorer,2024,SUV,Silver,14,41262.88,Finance,Eastside Dealers,Sarah Johnson,MI,1399.84
SALE20242208,2024-11-04,CUST12208,Mazda,Mazda3,2024,Sedan,Gray,34,24901.36,Lease,Eastside Dealers,Lisa Taylor,OH,1028.51
SALE20242488,2024-11-04,CUST12488,Toyota,RAV4,2023,SUV,Black,23,30455.17,Cash,Westside Auto,Michael Brown,IL,1225.94
SALE20244562,2024-11-04,CUST14562,Chevrolet,Silverado,2024,Truck,Blue,27,42023.64,Finance,North Point Cars,Robert Wilson,GA,1052.51
SALE20241190,2024-11-05,CUST11190,Chevrolet,Equinox,2024,SUV,Silver,48,32608.1,Finance,Westside Auto,Sarah Johnson,CA,1314.31
SALE20240878,2024-11-05,CUST10878,Honda,Civic,2023,Sedan,Silver,43,24814.5,Lease,Eastside Dealers,David Anderson,OH,680.54
SALE20243061,2024-11-05,CUST13061,Ford,Explorer,2023,SUV,Silver,11,42645.86,Finance,Westside Auto,Lisa Taylor,CA,1802.46
SALE20244116,2024-11-05,CUST14116,Mazda,Mazda3,2024,Sedan,Silver,21,23073.81,Lease,South Bay Autos,Robert Wilson,MI,603.59
SALE20243323,2024-11-05,CUST13323,BMW,3 Series,2023,Luxury,Red,49,46124.78,Cash,South Bay Autos,Emily Davis,MI,1018.24
SALE20242142,2024-11-05,CUST12142,Honda,CR-V,2024,SUV,Blue,50,33820.79,Finance,Westside Auto,Sarah Johnson,NC,1507.03
SALE20242890,2024-11-05,CUST12890,Hyundai,Sonata,2023,Sedan,White,47,25465.23,Lease,South Bay Autos,David Anderson,CA,570.58
SALE20244037,2024-11-05,CUST14037,Tesla,Model Y,2024,Electric,Blue,49,55011.91,Finance,Eastside Dealers,Jennifer Martinez,GA,2287.3
SALE20242558,2024-11-05,CUST12558,Honda,CR-V,2024,SUV,Red,32,33922.86,Lease,Downtown Motors,Emily Davis,FL,822.21
SALE20242565,2024-11-05,CUST12565,Mazda,Mazda3,2023,Sedan,Blue,9,26031.79,Finance,North Point Cars,Lisa Taylor,PA,939.59
SALE20241082,2024-11-05,CUST11082,Ford,Explorer,2023,SUV,Green,31,39512.16,Finance,Westside Auto,Michael Brown,NC,1589.3
SALE20244382,2024-11-05,CUST14382,Chevrolet,Silverado,2024,Truck,White,18,40675.86,Finance,Westside Auto,Mary Jackson,IL,1496.65
SALE20244334,2024-11-05,CUST14334,Ford,Escape,2024,SUV,Gray,11,29841.56,Cash,Downtown Motors,James Thomas,PA,959.05
SALE20241407,2024-11-05,CUST11407,Nissan,Altima,2024,Sedan,Brown,49,25777.86,Lease,Eastside Dealers,David Anderson,CA,800.37
SALE20242642,2024-11-05,CUST12642,BMW,X5,2023,Luxury,Blue,23,72328.33,Lease,North Point Cars,Jennifer Martinez,MI,2857.11
SALE20244297,2024-11-05,CUST14297,Toyota,Camry,2023,Sedan,White,26,28873.42,Cash,South Bay Autos,Lisa Taylor,PA,681.4
SALE20244903,2024-11-05,CUST14903,Mercedes,GLE,2023,Luxury,Brown,5,67134.12,Finance,North Point Cars,Jennifer Martinez,FL,2412.08
